idx;Id;Url;TipusOferta;TipusImmoble;Municipi;Provincia;Zona;PreuActual;DataOferta;Sup_m2;NumHabitacions;NumBanys;AnyConstruccio;Planta;Parking;Calefaccio;AC;Moblat;EficienciaEnergetica;ClasseEmissions;Jardi;Ascensor
89;i4414000000898;https://www.habitaclia.com/alquiler-piso-cuarto_con_2_habitaciones_y_ascensor_singuerlin-santa_coloma_de_gramenet-i4414000000898.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;piso;santa_coloma_de_gramenet;barcelona;Singuerlín;852;08-04-2020;75;2;;;4;False;False;False;False;;;False;True
90;i27758000000144;https://www.habitaclia.com/alquiler-piso-practico_de_temporal_apartamento_amueblado_y_equipado_raval-barcelona-i27758000000144.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;990;08-04-2020;43;1;;;;False;True;True;False;G;G;False;True
91;i5880003769466;https://www.habitaclia.com/alquiler-duplex-piso_con_terraza_privada_hostafrancs-barcelona-i5880003769466.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;duplex;barcelona;barcelona;Hostafrancs;1300;08-04-2020;104;3;;;;False;True;True;False;G;G;False;True
92;i8166003731667;https://www.habitaclia.com/alquiler-piso-encantadora_vivienda_en_passeig_sant_joan_dreta_de_l_eixample-barcelona-i8166003731667.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1800;08-04-2020;105;2;2;1906;;False;True;True;False;E;E;False;True
93;i1551003727302;https://www.habitaclia.com/alquiler-duplex-de_90m2_con_parquing_cmaria_aguilo_1_poblenou-barcelona-i1551003727302.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;duplex;barcelona;barcelona;Poblenou;1500;08-04-2020;90;3;2;;1;True;True;True;True;E;E;False;True
94;i8166003732190;https://www.habitaclia.com/alquiler-piso-ejecutivo_de_2_dormitorios_en_el_centro_poblenou-barcelona-i8166003732190.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Poblenou;1800;08-04-2020;100;2;2;2005;;True;True;True;False;D;D;False;True
95;i18986003765621;https://www.habitaclia.com/alquiler-piso-planta_baja_en_santa_coloma_el_raval-santa_coloma_de_gramenet-i18986003765621.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;santa_coloma_de_gramenet;barcelona;El Raval;800;08-04-2020;50;2;;2014;;True;False;True;True;G;G;False;False
96;i1958003750877;https://www.habitaclia.com/alquiler-piso-bonanova_finca_joven_con_parking_sarria-barcelona-i1958003750877.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sarrià;1600;08-04-2020;80;2;2;;5;True;True;True;True;D;D;False;True
97;i27758000000149;https://www.habitaclia.com/alquiler-piso-comodo_apartamento_completamente_amueblado_y_equipado_barceloneta-barcelona-i27758000000149.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Barceloneta;990;08-04-2020;30;1;;;;False;True;True;False;G;G;False;False
98;i1484003078172;https://www.habitaclia.com/alquiler-piso-en_en_de_180_m2_sant_gervasi_bonanova-barcelona-i1484003078172.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Bonanova;1750;08-04-2020;180;5;2;1960;3;False;True;False;True;G;G;False;True
99;i3047001683105;https://www.habitaclia.com/alquiler-piso-reformado_con_diseno_calle_carme_31_raval-barcelona-i3047001683105.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;800;08-04-2020;55;1;;1900;1;False;True;True;False;G;G;False;False
100;i14157002819490;https://www.habitaclia.com/alquiler-piso-amueblado_y_equipado_con_balcon_calle_rull_5_gotic-barcelona-i14157002819490.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Gòtic;780;08-04-2020;37;1;;;1;False;False;True;False;G;G;False;False
101;i28366000000103;https://www.habitaclia.com/alquiler-piso-en_venta_en_el_fort_pienc_sagrada_familia-barcelona-i28366000000103.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sagrada Família;1200;08-04-2020;75;2;;;;False;True;True;False;G;G;False;True
102;i20330003345082;https://www.habitaclia.com/alquiler-piso-exterior_2_plazas_de_p_incl_sant_gervasi_bonanova-barcelona-i20330003345082.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Bonanova;2498;08-04-2020;101;2;2;2005;5;True;True;True;True;A;A;False;True
103;i4642003756931;https://www.habitaclia.com/alquiler-piso-calle_monistrol_27_vila_de_gracia-barcelona-i4642003756931.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vila de Gràcia;1000;08-04-2020;60;2;;1935;;False;False;False;False;G;G;False;True
104;i4455003741716;https://www.habitaclia.com/alquiler-piso-en_camp_de_l_arpa-barcelona-i4455003741716.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Camp de l´Arpa;900;08-04-2020;75;3;;;1;False;False;False;True;E;E;False;True
105;i8166003732375;https://www.habitaclia.com/alquiler-piso-magnifica_vivienda_a_estrenar_en_el_gotico_st_pere_sta_caterina_el_born-barcelona-i8166003732375.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;3000;08-04-2020;181;3;4;;;False;True;False;False;G;G;False;False
106;i864003715844;https://www.habitaclia.com/alquiler-piso-reformado_a_estrenar_travessera_corts_126_sant_ramon_maternitat-barcelona-i864003715844.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Ramon - Maternitat;1195;08-04-2020;85;3;2;1968;1;False;False;False;True;E;E;False;True
107;i28366000000062;https://www.habitaclia.com/alquiler-piso-en_en_la_nova_esquerra_de_leixample_esquerra_alta_de_l_eixample-barcelona-i28366000000062.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Alta de l´Eixample;750;08-04-2020;50;1;;;;False;False;False;True;C;A;False;False
108;i1283002599925;https://www.habitaclia.com/alquiler-piso-gran_terraza_y_parking_incluido_paseo_sant_joan_77_dreta_de_l_eixample-barcelona-i1283002599925.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1500;08-04-2020;67;2;;;1;True;False;True;True;D;D;False;True
109;i1551003622891;https://www.habitaclia.com/alquiler-atico-de_80m2_con_2_terrazas_crector_ubach_6_sant_gervasi_galvany-barcelona-i1551003622891.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Sant Gervasi - Galvany;1650;08-04-2020;80;2;2;;6;False;True;True;True;E;D;False;True
110;i8166003732006;https://www.habitaclia.com/alquiler-piso-bonito_obra_nueva_con_terraza_y_piscina_navas-barcelona-i8166003732006.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Navas;1560;08-04-2020;65;2;;2019;;False;True;True;True;B;B;False;True
111;i461003680037;https://www.habitaclia.com/alquiler-piso-en_el_centro_centre-badalona-i461003680037.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;badalona;barcelona;Centre;950;08-04-2020;75;3;;;2;False;False;False;False;E;F;False;False
112;i21910003412025;https://www.habitaclia.com/alquiler-piso-a_estrenar_en_el_corazon_del_gotico_gotic-barcelona-i21910003412025.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Gòtic;1400;08-04-2020;67;2;;1910;3;False;True;True;True;G;G;False;True
113;i8166003731755;https://www.habitaclia.com/alquiler-piso-con_muebles_y_piscina_en_vila_olimpica_vila_olimpica-barcelona-i8166003731755.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vila Olímpica;1500;08-04-2020;101;2;;2004;;False;True;True;False;E;G;False;True
114;i8166003732321;https://www.habitaclia.com/alquiler-piso-espectacular_apartamento_con_terraza_diagonal_mar_la_mar_bella-barcelona-i8166003732321.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Diagonal Mar - La Mar Bella;6000;08-04-2020;240;3;2;2009;;True;True;True;False;D;C;False;True
115;i8166003732456;https://www.habitaclia.com/alquiler-piso-senorial_y_amplio_en_sant_gervasi_sant_gervasi_bonanova-barcelona-i8166003732456.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Bonanova;4000;08-04-2020;350;6;4;1957;;True;True;True;False;E;E;False;True
116;i8166003731574;https://www.habitaclia.com/alquiler-casa_adosada-casa_unica_en_peu_del_funicular_sarria-barcelona-i8166003731574.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;casa;barcelona;barcelona;Sarrià;7000;08-04-2020;550;5;5;2006;;True;True;True;True;;;False;True
117;i15217002934636;https://www.habitaclia.com/alquiler-piso-terraza_amplia_exterior_luz_calle_conca_44_camp_de_l_arpa-barcelona-i15217002934636.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Camp de l´Arpa;1200;08-04-2020;70;2;;1970;7;False;True;True;False;G;G;False;True
118;i19820003735405;https://www.habitaclia.com/alquiler-piso-comodo_con_muy_alto_nivel_calle_doctor_fleming_21_tres_torres-barcelona-i19820003735405.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Tres Torres;2500;08-04-2020;140;3;2;;5;True;True;True;True;D;D;False;True
119;i5324003718862;https://www.habitaclia.com/alquiler-piso-se_alquila_en_gorg-badalona-i5324003718862.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;badalona;barcelona;Gorg;925;08-04-2020;93;4;;1976;3;False;True;False;True;G;G;False;True
120;i8166003731657;https://www.habitaclia.com/alquiler-apartamento-fantastico_piso_de_2_dormitorios_y_terraza_en_paseo_de_gracia_dreta_de_l_eixample-barcelona-i8166003731657.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;3750;08-04-2020;87;2;2;1898;;True;True;True;True;C;B;False;True
121;i10344003630610;https://www.habitaclia.com/alquiler-piso-de_en_paseo_de_gracia_dreta_de_l_eixample-barcelona-i10344003630610.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;2150;08-04-2020;75;2;2;1999;3;False;False;True;False;G;G;False;True
122;i8166003733467;https://www.habitaclia.com/alquiler-piso-apartamento_de_4_dormitorios_amueblado_en_frente_del_mar_diagonal_mar_la_mar_bella-barcelona-i8166003733467.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Diagonal Mar - La Mar Bella;4000;08-04-2020;150;4;3;2012;;True;True;True;False;;;False;True
123;i8166003731965;https://www.habitaclia.com/alquiler-apartamento-excelente_piso_amueblado_con_garaje_en_calle_paris_les_corts-barcelona-i8166003731965.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Les Corts;2500;08-04-2020;120;3;2;;;True;True;True;False;E;E;False;True
124;i28281003763903;https://www.habitaclia.com/alquiler-apartamento-piso_reformado_en_el_poble_sec_calle_roser_105_poble_sec-barcelona-i28281003763903.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Poble Sec;1050;08-04-2020;65;2;;1980;;False;True;True;False;G;G;False;True
125;i5257003712925;https://www.habitaclia.com/alquiler-piso-en_en_galvany_sant_gervasi_galvany-barcelona-i5257003712925.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Galvany;1650;08-04-2020;107;3;2;1973;2;False;True;False;False;G;G;False;True
126;i8166003731559;https://www.habitaclia.com/alquiler-atico-piso_con_terraza_en_paseo_de_gracia_dreta_de_l_eixample-barcelona-i8166003731559.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Dreta de l´Eixample;4500;08-04-2020;50;1;;;;False;True;True;False;C;C;False;True
127;i3047003487467;https://www.habitaclia.com/alquiler-piso-nuevo_oportunidad_zona_triangle_dreta_de_l_eixample-barcelona-i3047003487467.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1200;08-04-2020;100;2;2;1900;1;False;True;True;True;G;G;False;True
128;i14157003771109;https://www.habitaclia.com/alquiler-piso-amueblado_y_equipado_calle_bolivia_17_glories_el_parc-barcelona-i14157003771109.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Glòries El Parc;1400;08-04-2020;90;3;;;4;False;True;True;False;G;G;False;True
129;i14760003327902;https://www.habitaclia.com/alquiler-piso-en_en_el_poble_sec_poble_sec-barcelona-i14760003327902.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Poble Sec;1000;08-04-2020;70;2;;;;False;True;True;False;;;False;False
130;i2662003751495;https://www.habitaclia.com/alquiler-piso-en_en_de_110_m2_les_corts-barcelona-i2662003751495.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Les Corts;1950;08-04-2020;110;3;2;;1;True;False;True;True;G;G;False;True
131;i5139003746296;https://www.habitaclia.com/alquiler-apartamento-piso_de_lujo_sant_gervasi_galvany-barcelona-i5139003746296.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Galvany;1600;08-04-2020;65;1;2;;6;False;True;True;True;E;E;False;True
132;i19734003716246;https://www.habitaclia.com/alquiler-piso-esquerra_alta_de_l_eixample-barcelona-i19734003716246.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Alta de l´Eixample;1200;08-04-2020;75;3;2;1970;7;False;False;True;True;G;G;False;False
133;i14760003327898;https://www.habitaclia.com/alquiler-piso-en_en_sant_pere_santa_caterina_la_ribera_2_habita_st_pere_sta_caterina_el_born-barcelona-i14760003327898.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;850;08-04-2020;67;2;;1820;;False;False;False;False;G;G;False;False
134;i8166003731538;https://www.habitaclia.com/alquiler-piso-recien_reformado_en_dreta_de_leixample_dreta_de_l_eixample-barcelona-i8166003731538.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1500;08-04-2020;60;2;;;;False;True;True;False;D;F;False;True
135;i2340002640535;https://www.habitaclia.com/alquiler-piso-tres_balcones_en_rambla_cataluya_rambla_catalunya_106_dreta_de_l_eixample-barcelona-i2340002640535.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;3000;08-04-2020;140;3;2;;2;True;True;True;False;G;G;False;True
136;i3391003755160;https://www.habitaclia.com/alquiler-piso-tranquilo_y_luminoso_atico_esquerra_alta_de_l_eixample-barcelona-i3391003755160.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Alta de l´Eixample;1450;08-04-2020;45;1;;1910;8;False;True;True;False;G;G;False;True
137;i5880003768404;https://www.habitaclia.com/alquiler-piso-amueblado_con_magnifica_terraza_hostafrancs-barcelona-i5880003768404.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Hostafrancs;1100;08-04-2020;65;2;;;;False;True;True;False;D;C;False;True
138;i19734003763857;https://www.habitaclia.com/alquiler-piso-en_eixample_esq_esquerra_baixa_de_l_eixample-barcelona-i19734003763857.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Baixa de l´Eixample;950;08-04-2020;55;2;;1900;4;False;False;False;True;G;F;False;True
139;i27794003726413;https://www.habitaclia.com/alquiler-apartamento-precios_piso_a_estrenar_calle_candeles_5_st_pere_sta_caterina_el_born-barcelona-i27794003726413.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;1900;08-04-2020;120;3;2;2019;3;False;True;True;True;C;C;False;True
140;i27794003726445;https://www.habitaclia.com/alquiler-atico-de_lujo_calle_candeles_5_st_pere_sta_caterina_el_born-barcelona-i27794003726445.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;1800;08-04-2020;65;2;;2019;4;False;True;True;True;C;C;False;True
141;i3507003765081;https://www.habitaclia.com/alquiler-piso-p_todo_equipado_y_amueblado_collblanc-hospitalet_de_llobregat-i3507003765081.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;hospitalet_de_llobregat;barcelona;Collblanc;700;08-04-2020;50;2;;;4;False;False;False;False;F;F;False;False
142;i14881003711018;https://www.habitaclia.com/alquiler-piso-bajos_reformado_a_estrenar_sant_gervasi_bonanova-barcelona-i14881003711018.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Bonanova;1300;08-04-2020;80;1;;1946;;False;True;True;True;E;E;False;False
143;i27758000000029;https://www.habitaclia.com/alquiler-piso-luminoso_apartamento_amueblado_en_poblenou_provenc_als_del_poblenou-barcelona-i27758000000029.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Provençals del Poblenou;1350;08-04-2020;89;2;;;;False;True;True;False;G;G;False;True
144;i19465003335941;https://www.habitaclia.com/alquiler-piso-de_45_m2_en_calle_bolivar_vallcarca_penitents-barcelona-i19465003335941.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vallcarca - Penitents;800;08-04-2020;571;1;;1936;1;False;False;False;True;G;G;False;False
145;i16797000003790;https://www.habitaclia.com/alquiler-piso-en_dreta_de_l_eixample-barcelona-i16797000003790.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1350;08-04-2020;35;1;;;;False;False;False;False;;;False;False
146;i2435003744813;https://www.habitaclia.com/alquiler-apartamento-excelente_vivienda_sin_muebles_san_eusebio_7_sant_gervasi_galvany-barcelona-i2435003744813.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Galvany;770;08-04-2020;50;1;;1965;2;False;True;False;True;E;E;False;True
147;i1958003764790;https://www.habitaclia.com/alquiler-piso-excelente_bruselas_guinardo-barcelona-i1958003764790.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Guinardó;1100;08-04-2020;100;4;2;;2;False;True;False;True;E;E;False;True
148;i14760003327908;https://www.habitaclia.com/alquiler-piso-en_en_el_raval_2_habitaciones_1_bano_totalmente_raval-barcelona-i14760003327908.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;800;08-04-2020;55;2;;1900;;False;False;False;False;G;G;False;False
149;i14760003327822;https://www.habitaclia.com/alquiler-piso-en_en_el_raval_raval-barcelona-i14760003327822.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;950;08-04-2020;80;2;;2000;;False;True;True;False;G;G;False;False
150;i8166003731479;https://www.habitaclia.com/alquiler-casa_adosada-casa_obra_nueva_con_piscina_en_sarria_sarria-barcelona-i8166003731479.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;casa;barcelona;barcelona;Sarrià;10000;08-04-2020;572;6;6;2019;;True;True;False;True;;;False;True
151;i8166003733422;https://www.habitaclia.com/alquiler-casa_adosada-magnifica_casa_en_sarria_con_jardin_y_piscina_sarria-barcelona-i8166003733422.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;casa;barcelona;barcelona;Sarrià;7700;08-04-2020;640;7;7;;;True;True;True;True;;;False;False
152;i19820003713581;https://www.habitaclia.com/alquiler-piso-como_vivir_en_una_casalujo_calle_alt_de_gironella_44_tres_torres-barcelona-i19820003713581.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Tres Torres;2550;08-04-2020;165;3;2;;2;True;True;True;True;D;D;False;True
153;i8173001896040;https://www.habitaclia.com/alquiler-apartamento-estudio_sant_gervasio_paseo_sant_gervasi_67_sant_gervasi_bonanova-barcelona-i8173001896040.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Bonanova;780;08-04-2020;40;;;1972;3;False;True;True;False;G;G;False;True
154;i8166003732829;https://www.habitaclia.com/alquiler-piso-exclusivo_tres_torres_de_4_dormitorios_sant_gervasi_bonanova-barcelona-i8166003732829.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Bonanova;2000;08-04-2020;150;4;2;1957;;False;True;False;True;E;D;False;True
155;i28366000000048;https://www.habitaclia.com/alquiler-apartamento-en_en_la_barceloneta_barceloneta-barcelona-i28366000000048.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Barceloneta;800;08-04-2020;35;1;;;;False;False;False;False;A;A;False;False
156;i8166003732635;https://www.habitaclia.com/alquiler-atico-duplex_con_gran_terraza_en_turo_parc_sant_gervasi_galvany-barcelona-i8166003732635.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Sant Gervasi - Galvany;2200;08-04-2020;122;3;2;1962;;False;True;True;True;E;E;False;True
157;i5158003749867;https://www.habitaclia.com/alquiler-piso-alto_alegre_y_soleado_sant_gervasi_galvany-barcelona-i5158003749867.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Galvany;3500;08-04-2020;207;4;3;;5;True;True;True;True;G;G;False;True
158;i586003597977;https://www.habitaclia.com/alquiler-piso-en_buena_zona_y_exterior_sant_gervasi_galvany-barcelona-i586003597977.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Galvany;1600;08-04-2020;110;3;2;;1;True;True;True;True;G;G;False;True
159;i8166003731635;https://www.habitaclia.com/alquiler-piso-excelente_en_gracia_con_piscina_camp_d_en_grassot_gracia_n-barcelona-i8166003731635.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Camp d´en Grassot - Gràcia N.;1876;08-04-2020;85;3;2;;;True;True;True;True;E;E;False;True
