idx;Id;Url;TipusOferta;TipusImmoble;Municipi;Provincia;Zona;PreuActual;DataOferta;Sup_m2;NumHabitacions;NumBanys;AnyConstruccio;Planta;Parking;Calefaccio;AC;Moblat;EficienciaEnergetica;ClasseEmissions;Jardi;Ascensor
80;i3441003774905;https://www.habitaclia.com/alquiler-piso-excelente_vivienda_fort_pienc-barcelona-i3441003774905.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Fort Pienc;1650;26-04-2020;110;4;2;;5;False;True;True;False;G;G;False;True
81;i28366000000091;https://www.habitaclia.com/alquiler-piso-en_en_sant_pere_santa_caterina_la_ribera_st_pere_sta_caterina_el_born-barcelona-i28366000000091.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;850;26-04-2020;70;1;;;;False;True;True;False;C;E;False;False
82;i20330003345082;https://www.habitaclia.com/alquiler-piso-exterior_2_plazas_de_p_incl_sant_gervasi_bonanova-barcelona-i20330003345082.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Bonanova;2498;26-04-2020;101;2;2;2005;5;True;True;True;True;A;A;False;True
83;i538001957105;https://www.habitaclia.com/alquiler-piso-junto_a_la_rambla_ascensor_raval-barcelona-i538001957105.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;760;26-04-2020;40;1;;2006;5;False;True;False;False;E;E;False;True
84;i8166003731525;https://www.habitaclia.com/alquiler-atico-magnifico_amueblado_en_sarria_sarria-barcelona-i8166003731525.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Sarrià;1650;26-04-2020;65;1;;;;True;True;True;False;;;False;True
85;i27758000000040;https://www.habitaclia.com/alquiler-piso-amplio_apartamento_amueblado_en_exclusivo_barrio_residencial_les_corts-barcelona-i27758000000040.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Les Corts;1350;26-04-2020;70;3;;;;False;True;True;False;G;G;False;True
86;i14157003774177;https://www.habitaclia.com/alquiler-piso-amueblado_y_equipado_travessera_gracia_de_180_vila_de_gracia-barcelona-i14157003774177.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vila de Gràcia;1250;26-04-2020;120;3;2;;3;True;True;False;False;G;G;False;True
87;i8166003732722;https://www.habitaclia.com/alquiler-piso-de_diseno_en_tres_torres_tres_torres-barcelona-i8166003732722.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Tres Torres;2950;26-04-2020;150;3;2;;;True;True;True;False;E;E;False;True
88;i8166003731965;https://www.habitaclia.com/alquiler-apartamento-excelente_piso_amueblado_con_garaje_en_calle_paris_les_corts-barcelona-i8166003731965.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Les Corts;2500;26-04-2020;120;3;2;;;True;True;True;False;E;E;False;True
89;i28366000000090;https://www.habitaclia.com/alquiler-piso-en_en_el_raval_raval-barcelona-i28366000000090.htm?pag=5&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;850;26-04-2020;60;1;;;;False;False;True;False;C;E;False;False
90;i2092002244971;https://www.habitaclia.com/alquiler-piso-fantastico_en_finca_nueva_la_salut-barcelona-i2092002244971.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;La Salut;1300;26-04-2020;100;3;2;;1;True;True;False;True;G;G;False;True
91;i14760003327906;https://www.habitaclia.com/alquiler-piso-en_en_la_barceloneta_con_dos_habitaciones_1_bano_barceloneta-barcelona-i14760003327906.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Barceloneta;950;26-04-2020;45;2;;1900;;False;False;True;False;G;G;False;False
92;i4321001537678;https://www.habitaclia.com/alquiler-piso-soleado_en_buen_estado_badal-barcelona-i4321001537678.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Badal;850;26-04-2020;50;2;;1925;1;False;True;False;False;G;G;False;False
93;i11804003653188;https://www.habitaclia.com/alquiler-piso-dreta_de_l_eixample-barcelona-i11804003653188.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;2400;26-04-2020;180;4;2;;5;False;True;True;True;G;G;False;True
94;i26327003717385;https://www.habitaclia.com/alquiler-piso-mejor_zona_del_eixample_dreta_de_l_eixample-barcelona-i26327003717385.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1450;26-04-2020;137;4;;1960;2;False;True;True;True;E;E;False;True
95;i3909003758696;https://www.habitaclia.com/alquiler-piso-centro_sarria_sarria-barcelona-i3909003758696.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sarrià;1500;26-04-2020;80;3;2;;2;False;True;False;True;E;E;False;False
96;i19465003335941;https://www.habitaclia.com/alquiler-piso-de_45_m2_en_calle_bolivar_vallcarca_penitents-barcelona-i19465003335941.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vallcarca - Penitents;800;26-04-2020;571;1;;1936;1;False;False;False;True;G;G;False;False
97;i3047003774172;https://www.habitaclia.com/alquiler-piso-les_corts_3hab_amueblado_les_corts-barcelona-i3047003774172.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Les Corts;1000;26-04-2020;68;3;;1960;2;False;True;False;False;G;G;False;True
98;i8166003731583;https://www.habitaclia.com/alquiler-piso-gran_reformado_junto_a_mandri_sant_gervasi_bonanova-barcelona-i8166003731583.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Bonanova;2600;26-04-2020;150;4;4;1948;;False;True;True;True;C;C;False;True
99;i4427003773902;https://www.habitaclia.com/alquiler-piso-reformado_con_ascensor_badal-barcelona-i4427003773902.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Badal;990;26-04-2020;60;2;;1960;2;False;False;False;True;G;G;False;True
100;i20330003752526;https://www.habitaclia.com/alquiler-piso-espectacular_obra_nueva_sarria-barcelona-i20330003752526.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sarrià;3886;26-04-2020;129;4;2;2019;1;False;True;True;True;A;B;False;True
101;i2505003669855;https://www.habitaclia.com/alquiler-piso-128m2_alt_standing_terraza_travessera_corts_196_les_corts-barcelona-i2505003669855.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Les Corts;1750;26-04-2020;128;4;2;1971;7;True;True;True;True;G;G;False;True
102;i2435003744813;https://www.habitaclia.com/alquiler-apartamento-excelente_vivienda_sin_muebles_san_eusebio_7_sant_gervasi_galvany-barcelona-i2435003744813.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Galvany;750;26-04-2020;50;1;;1965;2;False;True;False;True;E;E;False;True
103;i19465003335812;https://www.habitaclia.com/alquiler-piso-45_m2_en_calle_bolivar_vallcarca_penitents-barcelona-i19465003335812.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vallcarca - Penitents;800;26-04-2020;45;1;;;1;False;False;False;True;G;G;False;False
104;i14918003697004;https://www.habitaclia.com/alquiler-piso-tranquilo_y_luminoso_esquerra_alta_de_l_eixample-barcelona-i14918003697004.htm?pag=6&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Alta de l´Eixample;1250;26-04-2020;85;3;;1970;5;False;True;True;True;E;E;False;True
105;i19221003147334;https://www.habitaclia.com/alquiler-piso-amplio_con_terraza_en_el_born_st_pere_sta_caterina_el_born-barcelona-i19221003147334.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;1900;26-04-2020;125;5;;1936;2;False;True;False;True;G;G;False;False
106;i27758000000153;https://www.habitaclia.com/alquiler-piso-amplio_y_luminoso_apartamento_en_el_corazon_de_esquerra_baixa_de_l_eixample-barcelona-i27758000000153.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Baixa de l´Eixample;1450;26-04-2020;95;3;2;;;False;True;True;False;G;G;False;True
107;i10344003630610;https://www.habitaclia.com/alquiler-piso-de_en_paseo_de_gracia_dreta_de_l_eixample-barcelona-i10344003630610.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;2150;26-04-2020;75;2;2;1999;3;False;False;True;False;G;G;False;True
108;i8166003731812;https://www.habitaclia.com/alquiler-piso-fabuloso_con_vista_al_mar_en_el_gotico_gotic-barcelona-i8166003731812.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Gòtic;2600;26-04-2020;110;3;2;;;True;True;True;True;B;B;False;True
109;i10190003151579;https://www.habitaclia.com/alquiler-piso-75m2_reformado_3_hab_calle_lope_de_vega_115_poblenou-barcelona-i10190003151579.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Poblenou;1150;26-04-2020;70;3;;;1;False;False;False;False;C;C;False;True
110;i19820003713581;https://www.habitaclia.com/alquiler-piso-como_vivir_en_una_casalujo_calle_alt_de_gironella_44_tres_torres-barcelona-i19820003713581.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Tres Torres;2550;26-04-2020;165;3;2;;2;True;True;True;True;D;D;False;True
111;i14760003327917;https://www.habitaclia.com/alquiler-piso-en_en_la_nova_esquerra_de_leixample_esquerra_baixa_de_l_eixample-barcelona-i14760003327917.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Baixa de l´Eixample;1300;26-04-2020;75;3;2;;;False;True;True;False;;;False;True
112;i1551003727302;https://www.habitaclia.com/alquiler-duplex-de_90m2_con_parquing_cmaria_aguilo_1_poblenou-barcelona-i1551003727302.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;duplex;barcelona;barcelona;Poblenou;1500;26-04-2020;90;3;2;;1;True;True;True;True;E;E;False;True
113;i27758000000033;https://www.habitaclia.com/alquiler-piso-acogedor_apartamento_en_en_calle_roser_poble_sec_poble_sec-barcelona-i27758000000033.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Poble Sec;795;26-04-2020;32;1;;;;False;True;True;False;G;G;False;False
114;i28281003763903;https://www.habitaclia.com/alquiler-apartamento-piso_reformado_en_el_poble_sec_calle_roser_105_poble_sec-barcelona-i28281003763903.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Poble Sec;1050;26-04-2020;65;2;;1980;;False;True;True;False;G;G;False;True
115;i8166003732941;https://www.habitaclia.com/alquiler-apartamento-piso_de_3_dormitorios_en_ciutat_vella_gotic-barcelona-i8166003732941.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Gòtic;2800;26-04-2020;160;3;2;;;False;True;True;False;C;B;False;True
116;i8166003733044;https://www.habitaclia.com/alquiler-casa_adosada-lujosa_casa_estilo_ingles_con_jardin_en_pedralbes_pedralbes-barcelona-i8166003733044.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;casa;barcelona;barcelona;Pedralbes;5000;26-04-2020;372;5;5;;;True;True;True;True;E;D;False;True
117;i10190003777595;https://www.habitaclia.com/alquiler-atico-duplex_3_hab_3_banos_besos_maresme-barcelona-i10190003777595.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Besòs - Maresme;2000;26-04-2020;120;3;3;;14;True;False;True;False;A;A;False;True
118;i8166003731471;https://www.habitaclia.com/alquiler-casa_adosada-magnifica_en_la_bonanova_sant_gervasi_bonanova-barcelona-i8166003731471.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;casa;barcelona;barcelona;Sant Gervasi - Bonanova;6500;26-04-2020;558;5;6;2000;;True;True;True;False;D;D;False;True
119;i21351003594397;https://www.habitaclia.com/alquiler-piso-primer_mes_gratis_calle_tresmall_12_port-badalona-i21351003594397.htm?pag=7&f=&geo=c&from=list&lo=55;Lloguer;piso;badalona;barcelona;Port;1380;26-04-2020;106;3;2;;2;True;False;False;True;G;G;False;True
120;i19734003777065;https://www.habitaclia.com/alquiler-piso-sants_rambla_badal_badal-barcelona-i19734003777065.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Badal;900;26-04-2020;60;3;;;;False;False;False;False;F;E;False;True
121;i4414000000898;https://www.habitaclia.com/alquiler-piso-cuarto_con_2_habitaciones_y_ascensor_singuerlin-santa_coloma_de_gramenet-i4414000000898.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;santa_coloma_de_gramenet;barcelona;Singuerlín;852;26-04-2020;75;2;;;4;False;False;False;False;;;False;True
122;i28366000000072;https://www.habitaclia.com/alquiler-piso-en_en_el_barri_gotic_barceloneta-barcelona-i28366000000072.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Barceloneta;850;26-04-2020;35;1;;;;False;True;True;False;C;C;False;False
123;i8166003731824;https://www.habitaclia.com/alquiler-piso-maravilloso_en_les_corts_al_lado_de_francesc_macia_les_corts-barcelona-i8166003731824.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Les Corts;1600;26-04-2020;130;3;4;;;False;True;True;False;D;D;False;True
124;i10849003760884;https://www.habitaclia.com/alquiler-atico-precioso_sin_honorios_agencia_poble_sec-barcelona-i10849003760884.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Poble Sec;1267;26-04-2020;60;1;;;6;False;True;False;True;A;B;False;False
125;i14157003768986;https://www.habitaclia.com/alquiler-piso-amueblado_y_equipado_calle_comte_borrell_145_esquerra_baixa_de_l_eixample-barcelona-i14157003768986.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Baixa de l´Eixample;1400;26-04-2020;105;5;2;;1;False;True;False;False;G;G;False;True
126;i8166003731566;https://www.habitaclia.com/alquiler-piso-esplendido_atico_en_sarria_sarria-barcelona-i8166003731566.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sarrià;3500;26-04-2020;250;5;5;;;True;True;True;True;E;E;False;False
127;i8166003732829;https://www.habitaclia.com/alquiler-piso-exclusivo_tres_torres_de_4_dormitorios_sant_gervasi_bonanova-barcelona-i8166003732829.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Bonanova;2000;26-04-2020;150;4;2;1957;;False;True;False;True;E;D;False;True
128;i14157003776044;https://www.habitaclia.com/alquiler-piso-con_terraza_y_vistas_avenida_diagonal_118_provenc_als_del_poblenou-barcelona-i14157003776044.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Provençals del Poblenou;1400;26-04-2020;110;2;2;;2;True;True;True;True;G;G;False;True
129;i14157003775401;https://www.habitaclia.com/alquiler-piso-amueblado_y_equipado_calle_guitert_37_barceloneta-barcelona-i14157003775401.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Barceloneta;850;26-04-2020;35;1;;;3;False;True;False;False;G;G;False;False
130;i8166003733503;https://www.habitaclia.com/alquiler-apartamento-piso_amueblado_a_estrenar_en_eixample_esquerra_alta_de_l_eixample-barcelona-i8166003733503.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Alta de l´Eixample;2200;26-04-2020;130;4;2;;;False;True;True;False;;;False;True
131;i1551003622891;https://www.habitaclia.com/alquiler-atico-de_80m2_con_2_terrazas_crector_ubach_6_sant_gervasi_galvany-barcelona-i1551003622891.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Sant Gervasi - Galvany;1650;26-04-2020;80;2;2;;6;False;True;True;True;E;D;False;True
132;i14157003773867;https://www.habitaclia.com/alquiler-piso-con_estilo_y_estudio_calle_balmes_317_sant_gervasi_galvany-barcelona-i14157003773867.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Galvany;1390;26-04-2020;95;3;2;;3;False;True;True;True;G;G;False;True
133;i8166003731638;https://www.habitaclia.com/alquiler-apartamento-magnifico_piso_con_terraza_junto_a_kenedy_vallcarca_penitents-barcelona-i8166003731638.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vallcarca - Penitents;2900;26-04-2020;180;4;3;;;True;True;True;True;E;E;False;True
134;i864003715844;https://www.habitaclia.com/alquiler-piso-reformado_a_estrenar_travessera_corts_126_sant_ramon_maternitat-barcelona-i864003715844.htm?pag=8&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Ramon - Maternitat;1195;26-04-2020;85;3;2;1968;1;False;False;False;True;E;E;False;True
135;i4017003408128;https://www.habitaclia.com/alquiler-casa-fabulosa_a_dos_pasos_de_colegios_internacionales_sarria-barcelona-i4017003408128.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;casa;barcelona;barcelona;Sarrià;7000;26-04-2020;495;5;5;;;True;True;True;True;G;G;False;False
136;i1958003701309;https://www.habitaclia.com/alquiler-piso-tuset_travesera_de_gracia_sant_gervasi_galvany-barcelona-i1958003701309.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Galvany;1950;26-04-2020;150;5;2;;2;False;True;True;True;G;G;False;True
137;i8166003732692;https://www.habitaclia.com/alquiler-duplex-exclusiva_vivienda_con_piscina_en_gaziel_sant_gervasi_bonanova-barcelona-i8166003732692.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;duplex;barcelona;barcelona;Sant Gervasi - Bonanova;5500;26-04-2020;197;4;3;2007;;True;True;True;True;E;E;False;True
138;i2129003063223;https://www.habitaclia.com/alquiler-piso-cerca_del_clinico_ideal_familias_esquerra_alta_de_l_eixample-barcelona-i2129003063223.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Alta de l´Eixample;1850;26-04-2020;147;4;2;1949;;False;False;False;True;D;D;False;True
139;i528003768216;https://www.habitaclia.com/alquiler-piso-bailen_diputacio_dreta_de_l_eixample-barcelona-i528003768216.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1100;26-04-2020;75;2;2;1920;1;False;True;True;True;G;G;False;True
140;i1484003078172;https://www.habitaclia.com/alquiler-piso-en_en_de_180_m2_sant_gervasi_bonanova-barcelona-i1484003078172.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Bonanova;1750;26-04-2020;180;5;2;1960;3;False;True;False;True;G;G;False;True
141;i13242000000121;https://www.habitaclia.com/alquiler-piso-con_ascensor_calefaccion_aire_acondicionado_y_vistas_al_m_calle_del_telegraf_20_guinardo-barcelona-i13242000000121.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Guinardó;1150;26-04-2020;50;1;;2019;;False;True;True;False;B;B;False;True
142;i8166003731771;https://www.habitaclia.com/alquiler-atico-espectacular_con_buhardilla_en_les_corts_les_corts-barcelona-i8166003731771.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;atico;barcelona;barcelona;Les Corts;2400;26-04-2020;302;5;4;1981;;True;True;True;True;E;E;False;True
143;i8166003732598;https://www.habitaclia.com/alquiler-piso-esplendido_atico_amueblado_con_terraza_en_rambla_catalunya_dreta_de_l_eixample-barcelona-i8166003732598.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;3990;26-04-2020;200;4;2;;;False;True;True;False;D;D;False;True
144;i1283002599925;https://www.habitaclia.com/alquiler-piso-gran_terraza_y_parking_incluido_paseo_sant_joan_77_dreta_de_l_eixample-barcelona-i1283002599925.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Dreta de l´Eixample;1500;26-04-2020;67;2;;;1;True;False;True;True;D;D;False;True
145;i20330003600251;https://www.habitaclia.com/alquiler-piso-luminoso_exterior_pedralbes-barcelona-i20330003600251.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Pedralbes;3532;26-04-2020;132;4;3;2000;1;True;True;True;True;D;D;False;True
146;i4321003617156;https://www.habitaclia.com/alquiler-estudio-pallars_soleado_a_estrenar_glories_el_parc-barcelona-i4321003617156.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;otros;barcelona;barcelona;Glòries El Parc;1300;26-04-2020;65;2;;;2;False;True;True;True;C;C;False;True
147;i27758000000025;https://www.habitaclia.com/alquiler-piso-comodo_y_practico_apartamento_a_pasos_de_avenida_paralelo_raval-barcelona-i27758000000025.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;840;26-04-2020;34;1;;;;False;False;False;False;G;G;False;False
148;i14760003327915;https://www.habitaclia.com/alquiler-loft-en_en_sant_pere_santa_caterina_la_ribera_una_habi_st_pere_sta_caterina_el_born-barcelona-i14760003327915.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;otros;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;750;26-04-2020;35;1;;1960;;False;False;True;False;G;G;False;True
149;i538003696899;https://www.habitaclia.com/alquiler-piso-nuevo_a_estrenar_disponible_ya_vila_olimpica-barcelona-i538003696899.htm?pag=9&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Vila Olímpica;1275;26-04-2020;70;2;;;5;False;True;True;True;G;G;False;True
150;i21384003776757;https://www.habitaclia.com/alquiler-apartamento-atico_con_terraza_en_poble_sec_poble_sec-barcelona-i21384003776757.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Poble Sec;800;26-04-2020;40;1;;;4;False;True;True;False;G;G;False;True
151;i586003597977;https://www.habitaclia.com/alquiler-piso-en_buena_zona_y_exterior_sant_gervasi_galvany-barcelona-i586003597977.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Galvany;1600;26-04-2020;110;3;2;;1;True;True;True;True;G;G;False;True
152;i6420003691201;https://www.habitaclia.com/alquiler-piso-en_sant_gervasi_sant_gervasi_bonanova-barcelona-i6420003691201.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Sant Gervasi - Bonanova;3950;26-04-2020;210;5;3;;;False;True;True;False;G;G;False;True
153;i4321003579356;https://www.habitaclia.com/alquiler-piso-amplio_y_luminoso_calle_taquigraf_serra_26_les_corts-barcelona-i4321003579356.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Les Corts;1650;26-04-2020;135;4;2;1958;6;True;True;True;True;D;D;False;True
154;i21384003326502;https://www.habitaclia.com/alquiler-apartamento-piso_reformado_de_2_habitaciones_raval-barcelona-i21384003326502.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;800;26-04-2020;50;2;;;4;False;True;True;False;G;G;False;False
155;i14881003698237;https://www.habitaclia.com/alquiler-piso-tranquilo_y_soleado_font_d_en_fargas-barcelona-i14881003698237.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Font d´en Fargas;1250;26-04-2020;99;3;2;1971;2;True;True;True;True;E;E;False;False
156;i3391003755160;https://www.habitaclia.com/alquiler-piso-tranquilo_y_luminoso_atico_esquerra_alta_de_l_eixample-barcelona-i3391003755160.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Esquerra Alta de l´Eixample;1275;26-04-2020;45;1;;1910;8;False;True;True;False;G;G;False;True
157;i8166003731895;https://www.habitaclia.com/alquiler-piso-precioso_de_diseno_de_2_dormitorios_junto_al_puerto_st_pere_sta_caterina_el_born-barcelona-i8166003731895.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;St. Pere - Sta. Caterina - El Born;2800;26-04-2020;95;2;2;;;False;True;True;False;C;B;False;True
158;i8166003731555;https://www.habitaclia.com/alquiler-apartamento-precioso_piso_de_2_dormitorios_y_piscina_raval-barcelona-i8166003731555.htm?pag=10&f=&geo=c&from=list&lo=55;Lloguer;piso;barcelona;barcelona;Raval;1450;26-04-2020;65;2;2;;;False;True;True;False;B;B;False;True
